chemsys,source,material_id,formula,crystal_system,space_group_symbol,space_group_number,energy_above_hull,formation_energy,predicted_stable,band_gap,is_metal,density,n_sites,cell_volume,volume_per_atom,sphere_volume_sum,packing_fraction,packing_percent
V-O,V3O7_764115_POSCAR,mp-764115,V3O7,Trigonal,P31c,159,0.094816403500001,-2.2642393215,False,1.1603,False,2.613221856416101,60,1009.6604376140187,16.827673960233646,320.62348180122905,0.31755575424834026,31.755575424834028
V-O,V3O8_796383_POSCAR,mp-796383,V3O8,Orthorhombic,Pnma,62,0.12811698181818,-2.056858389090909,False,0.6103000000000001,False,3.070832851903326,44,607.4079639103353,13.804726452507621,218.56602958234703,0.35983398731764316,35.98339873176432
V-O,V4O7_1178988_POSCAR,mp-1178988,V4O7,Triclinic,P-1,2,0.189510336931817,-2.33844852909091,False,1.037999999999999,False,3.8779611446387774,22,270.41777099724544,12.291716863511157,136.87944324431953,0.5061776921669613,50.61776921669613
V-O,V4O7_1179536_POSCAR,mp-1179536,V4O7,Triclinic,P-1,2,0.515559956931818,-2.01239890909091,False,1.3076,False,4.055526276655942,22,258.57793475268375,11.753542488758352,136.87944324431953,0.529354692910041,52.9354692910041
V-O,V4O7_21018_POSCAR,mp-21018,V4O7,Triclinic,P-1,2,0.220129396931819,-2.30782946909091,False,0.3082,False,4.641027143316334,22,225.95636197505812,10.270743726139004,136.87944324431953,0.6057782221658746,60.577822216587464
V-O,V4O7_2506981_POSCAR,mp-2506981,V4O7,Triclinic,P-1,2,0.177349116477273,-2.350609749545454,False,0.947299999999999,False,3.478977717579876,22,301.4303897912991,13.701381354149959,136.87944324431953,0.4540996789974977,45.40996789974977
V-O,V4O7_555597_POSCAR,mp-555597,V4O7,Triclinic,P-1,2,0.037108528750001,-2.490850337272725,False,0.5857,False,4.733955600761849,22,221.52079498595424,10.069127044816101,136.87944324431953,0.6179078729516049,61.790787295160484
V-O,V4O7_715457_POSCAR,mp-715457,V4O7,Triclinic,P-1,2,0.215317125568182,-2.312641740454546,False,0.357799999999999,False,3.9331757941373793,22,266.62159642569,12.119163473894998,136.87944324431953,0.5133846810585322,51.33846810585322
V-O,V4O7_715493_POSCAR,mp-715493,V4O7,Triclinic,P-1,2,0.213021032840908,-2.314937833181819,False,1.0157,False,4.020495502185292,22,260.83093685083503,11.855951675037955,136.87944324431953,0.5247822397793198,52.47822397793198
V-O,V4O9_27412_POSCAR,mp-27412,V4O9,Orthorhombic,Pnma,62,0.04474085923077,-2.352025431538462,False,0.4062,False,3.5871388240264253,52,643.9338876504008,12.38334399327694,283.392969918361,0.44009637534749274,44.009637534749274
